Entity,Code,Day,Daily hospital occupancy
Italy,ITA,2024-03-21,845
Italy,ITA,2024-03-22,820
Italy,ITA,2024-03-23,804
Italy,ITA,2024-03-24,798
Italy,ITA,2024-03-25,798
Italy,ITA,2024-03-26,785
Italy,ITA,2024-03-27,779
Italy,ITA,2024-03-28,770
Italy,ITA,2024-03-29,763
Italy,ITA,2024-03-30,758
Italy,ITA,2024-03-31,760
Italy,ITA,2024-04-01,760
Italy,ITA,2024-04-02,764
Italy,ITA,2024-04-03,754
Italy,ITA,2024-04-04,755
Italy,ITA,2024-04-05,749
Italy,ITA,2024-04-06,750
Italy,ITA,2024-04-07,744
Italy,ITA,2024-04-08,742
Italy,ITA,2024-04-09,747
Italy,ITA,2024-04-10,748
Italy,ITA,2024-04-11,750
Italy,ITA,2024-04-12,757
Italy,ITA,2024-04-13,742
Italy,ITA,2024-04-14,738
Italy,ITA,2024-04-15,734
Italy,ITA,2024-04-16,731
Italy,ITA,2024-04-17,722
Italy,ITA,2024-04-18,709
Italy,ITA,2024-04-19,696
Italy,ITA,2024-04-20,705
Italy,ITA,2024-04-21,705
Italy,ITA,2024-04-22,587
Italy,ITA,2024-04-23,586
Italy,ITA,2024-04-24,589
Italy,ITA,2024-04-25,572
Italy,ITA,2024-04-26,572
Italy,ITA,2024-04-27,568
Italy,ITA,2024-04-28,578
Italy,ITA,2024-04-29,579
Italy,ITA,2024-04-30,564
Italy,ITA,2024-05-01,560
Japan,JPN,2020-04-28,5514
Japan,JPN,2020-05-07,4436
Japan,JPN,2020-05-13,3423
Japan,JPN,2020-05-21,2058
Japan,JPN,2020-05-27,1369
Japan,JPN,2020-06-03,1015
Japan,JPN,2020-06-10,781
Japan,JPN,2020-06-17,587
Japan,JPN,2020-06-24,559
Japan,JPN,2020-07-01,696
Japan,JPN,2020-07-08,1039
Japan,JPN,2020-07-15,1717
Japan,JPN,2020-07-22,2744
Japan,JPN,2020-07-29,4034
Japan,JPN,2020-08-05,5116
Japan,JPN,2020-08-12,6009
Japan,JPN,2020-08-19,5973
Japan,JPN,2020-08-26,5576
Japan,JPN,2020-09-02,4994
Japan,JPN,2020-09-09,4174
Japan,JPN,2020-09-16,3754
Japan,JPN,2020-09-23,3601
Japan,JPN,2020-09-30,3249
Japan,JPN,2020-10-07,2963
Japan,JPN,2020-10-14,3040
Japan,JPN,2020-10-21,2966
Japan,JPN,2020-10-28,3108
Japan,JPN,2020-11-04,3495
Japan,JPN,2020-11-11,4484
Japan,JPN,2020-11-18,5951
Japan,JPN,2020-11-25,7826
Japan,JPN,2020-12-02,8488
Japan,JPN,2020-12-09,9222
Japan,JPN,2020-12-16,10047
Japan,JPN,2020-12-23,10470
Japan,JPN,2020-12-30,11585
Japan,JPN,2021-01-06,13093
Japan,JPN,2021-01-13,14825
Japan,JPN,2021-01-20,14724
Japan,JPN,2021-01-27,14417
Japan,JPN,2021-02-03,13489
Japan,JPN,2021-02-10,11325
Japan,JPN,2021-02-17,9575
Japan,JPN,2021-02-24,8032
Japan,JPN,2021-03-03,6683
Japan,JPN,2021-03-10,5947
Japan,JPN,2021-03-17,5895
Japan,JPN,2021-03-24,6275
Japan,JPN,2021-03-31,7263
Japan,JPN,2021-04-07,8602
Japan,JPN,2021-04-14,9423
Japan,JPN,2021-04-21,11279
Japan,JPN,2021-04-28,13089
Japan,JPN,2021-05-05,14927
Japan,JPN,2021-05-12,16620
Japan,JPN,2021-05-19,17372
Japan,JPN,2021-05-26,16581
Japan,JPN,2021-06-02,14475
Japan,JPN,2021-06-09,11888
Japan,JPN,2021-06-16,9202
Japan,JPN,2021-06-23,7337
Japan,JPN,2021-06-30,6431
Japan,JPN,2021-07-07,5888
Japan,JPN,2021-07-14,6564
Japan,JPN,2021-07-21,8174
Japan,JPN,2021-07-28,10649
Japan,JPN,2021-08-04,15026
Japan,JPN,2021-08-11,18706
Japan,JPN,2021-08-18,21434
Japan,JPN,2021-08-25,24126
Japan,JPN,2021-09-01,24320
Japan,JPN,2021-09-08,22557
Japan,JPN,2021-09-15,17481
Japan,JPN,2021-09-22,12792
Japan,JPN,2021-09-29,7467
Japan,JPN,2021-10-06,4673
Japan,JPN,2021-10-13,2908
Japan,JPN,2021-10-20,1939
Japan,JPN,2021-10-27,1265
Japan,JPN,2021-11-03,964
Japan,JPN,2021-11-10,755
Japan,JPN,2021-11-17,626
Japan,JPN,2021-11-24,529
Japan,JPN,2021-12-01,421
Japan,JPN,2021-12-08,362
Japan,JPN,2021-12-15,416
Japan,JPN,2021-12-22,603
Japan,JPN,2021-12-29,1016
Japan,JPN,2022-01-05,2262
Japan,JPN,2022-01-12,6642
Japan,JPN,2022-01-19,10934
Japan,JPN,2022-01-26,17269
Japan,JPN,2022-02-02,22653
Japan,JPN,2022-02-09,26734
Japan,JPN,2022-02-16,29225
Japan,JPN,2022-02-23,29233
Japan,JPN,2022-03-02,27492
Japan,JPN,2022-03-09,24191
Japan,JPN,2022-03-16,19767
Japan,JPN,2022-03-23,16233
Japan,JPN,2022-03-30,12581
Japan,JPN,2022-04-06,11917
Japan,JPN,2022-04-13,12354
Japan,JPN,2022-04-20,11508
Japan,JPN,2022-04-27,10774
Japan,JPN,2022-05-04,9264
Japan,JPN,2022-05-11,9005
Japan,JPN,2022-05-18,9256
Japan,JPN,2022-05-25,9100
Japan,JPN,2022-06-01,8210
Japan,JPN,2022-06-08,6505
Japan,JPN,2022-06-15,5237
Japan,JPN,2022-06-22,4862
Japan,JPN,2022-06-29,5028
Japan,JPN,2022-07-06,6999
Japan,JPN,2022-07-13,11679
Japan,JPN,2022-07-20,18010
Japan,JPN,2022-07-27,24860
Japan,JPN,2022-08-03,30562
Japan,JPN,2022-08-10,36588
Japan,JPN,2022-08-17,37673
Japan,JPN,2022-08-24,38866
Japan,JPN,2022-08-31,36778
Japan,JPN,2022-09-07,31195
Japan,JPN,2022-09-14,24407
Japan,JPN,2022-09-21,19347
Japan,JPN,2022-09-28,13888
Japan,JPN,2022-10-05,10576
Japan,JPN,2022-10-12,8836
Japan,JPN,2022-10-19,8659
Japan,JPN,2022-10-26,9384
Japan,JPN,2022-11-02,11450
Japan,JPN,2022-11-09,15231
Japan,JPN,2022-11-16,19407
Japan,JPN,2022-11-23,22317
Japan,JPN,2022-11-30,25636
Japan,JPN,2022-12-07,28301
Japan,JPN,2022-12-14,33415
Japan,JPN,2022-12-21,37029
Japan,JPN,2022-12-28,41067
Japan,JPN,2023-01-04,44101
Japan,JPN,2023-01-11,44458
Japan,JPN,2023-01-18,40507
Japan,JPN,2023-01-25,33444
Japan,JPN,2023-02-01,25282
Japan,JPN,2023-02-15,14941
Japan,JPN,2023-02-22,10503
Japan,JPN,2023-03-01,7629
Japan,JPN,2023-03-08,6331
Japan,JPN,2023-03-15,5321
Japan,JPN,2023-03-22,4709
Japan,JPN,2023-03-29,3983
Japan,JPN,2023-04-05,3539
Japan,JPN,2023-04-12,3637
Japan,JPN,2023-04-19,3708
Japan,JPN,2023-04-26,3801
Japan,JPN,2023-05-03,4201
Japan,JPN,2023-05-10,4449
Japan,JPN,2023-05-17,4512
Japan,JPN,2023-05-24,5621
Japan,JPN,2023-05-31,6091
Japan,JPN,2023-06-07,6960
Japan,JPN,2023-06-14,7783
Japan,JPN,2023-06-21,7789
Japan,JPN,2023-06-28,8162
Japan,JPN,2023-07-05,9140
Japan,JPN,2023-07-12,10376
Japan,JPN,2023-07-19,12979
Japan,JPN,2023-07-26,16390
Japan,JPN,2023-08-02,19396
Japan,JPN,2023-08-09,21000
Japan,JPN,2023-08-16,22339
Japan,JPN,2023-08-23,24405
Japan,JPN,2023-08-30,24804
Japan,JPN,2023-09-06,23673
Japan,JPN,2023-09-13,21233
Japan,JPN,2023-09-20,18675
Japan,JPN,2023-09-27,14826
Japan,JPN,2023-10-04,11603
Japan,JPN,2023-10-11,8548
Japan,JPN,2023-10-18,6986
Japan,JPN,2023-10-25,5806
Japan,JPN,2023-11-01,5841
Japan,JPN,2023-11-08,5833
Japan,JPN,2023-11-15,4755
Japan,JPN,2023-11-22,4873
Japan,JPN,2023-11-29,5418
Japan,JPN,2023-12-06,6246
Japan,JPN,2023-12-13,8016
Japan,JPN,2023-12-20,9085
Japan,JPN,2023-12-27,10077
Japan,JPN,2024-01-03,11065
Japan,JPN,2024-01-10,15539
Japan,JPN,2024-01-17,18677
Japan,JPN,2024-01-24,21446
Japan,JPN,2024-01-31,21159
Japan,JPN,2024-02-02,21840
Japan,JPN,2024-02-14,21569
Japan,JPN,2024-02-21,20029
Japan,JPN,2024-02-28,16716
Japan,JPN,2024-03-06,14892
Japan,JPN,2024-03-13,13954
Japan,JPN,2024-03-20,13019
Japan,JPN,2024-03-27,12313
Liechtenstein,LIE,2020-03-01,0
Liechtenstein,LIE,2020-03-02,0
Liechtenstein,LIE,2020-03-03,0
Liechtenstein,LIE,2020-03-04,0
Liechtenstein,LIE,2020-03-05,0
Liechtenstein,LIE,2020-03-06,0
Liechtenstein,LIE,2020-03-07,0
Liechtenstein,LIE,2020-03-08,0
Liechtenstein,LIE,2020-03-09,0
Liechtenstein,LIE,2020-03-10,0
Liechtenstein,LIE,2020-03-11,0
Liechtenstein,LIE,2020-03-12,0
Liechtenstein,LIE,2020-03-13,0
Liechtenstein,LIE,2020-03-14,0
Liechtenstein,LIE,2020-03-15,0
Liechtenstein,LIE,2020-03-16,0
Liechtenstein,LIE,2020-03-17,0
Liechtenstein,LIE,2020-03-18,0
Liechtenstein,LIE,2020-03-19,0
Liechtenstein,LIE,2020-03-20,0
Liechtenstein,LIE,2020-03-21,0
Liechtenstein,LIE,2020-03-22,0
Liechtenstein,LIE,2020-03-23,0
Liechtenstein,LIE,2020-03-24,0
Liechtenstein,LIE,2020-03-25,0
Liechtenstein,LIE,2020-03-26,0
Liechtenstein,LIE,2020-03-27,0
Liechtenstein,LIE,2020-03-28,0
Liechtenstein,LIE,2020-03-29,0
Liechtenstein,LIE,2020-03-30,0
Liechtenstein,LIE,2020-03-31,0
Liechtenstein,LIE,2020-04-01,0
Liechtenstein,LIE,2020-04-02,0
Liechtenstein,LIE,2020-04-03,0
Liechtenstein,LIE,2020-04-04,0
Liechtenstein,LIE,2020-04-05,0
Liechtenstein,LIE,2020-04-06,0
Liechtenstein,LIE,2020-04-07,0
Liechtenstein,LIE,2020-04-08,0
Liechtenstein,LIE,2020-04-09,0
Liechtenstein,LIE,2020-04-10,0
Liechtenstein,LIE,2020-04-11,0
Liechtenstein,LIE,2020-04-12,0
Liechtenstein,LIE,2020-04-13,0
Liechtenstein,LIE,2020-04-14,0
Liechtenstein,LIE,2020-04-15,0
Liechtenstein,LIE,2020-04-16,0
Liechtenstein,LIE,2020-04-17,0
Liechtenstein,LIE,2020-04-18,0
Liechtenstein,LIE,2020-04-19,0
Liechtenstein,LIE,2020-04-20,0
Liechtenstein,LIE,2020-04-21,0
Liechtenstein,LIE,2020-04-22,0
Liechtenstein,LIE,2020-04-23,0
Liechtenstein,LIE,2020-04-24,0
Liechtenstein,LIE,2020-04-25,0
Liechtenstein,LIE,2020-04-26,0
Liechtenstein,LIE,2020-04-27,0
Liechtenstein,LIE,2020-04-28,0
Liechtenstein,LIE,2020-04-29,0
Liechtenstein,LIE,2020-04-30,0
Liechtenstein,LIE,2020-05-01,0
Liechtenstein,LIE,2020-05-02,0
Liechtenstein,LIE,2020-05-03,0
Liechtenstein,LIE,2020-05-04,0
Liechtenstein,LIE,2020-05-05,0
Liechtenstein,LIE,2020-05-06,0
Liechtenstein,LIE,2020-05-07,0
Liechtenstein,LIE,2020-05-08,0
Liechtenstein,LIE,2020-05-09,0
Liechtenstein,LIE,2020-05-10,0
Liechtenstein,LIE,2020-05-11,0
Liechtenstein,LIE,2020-05-12,0
Liechtenstein,LIE,2020-05-13,0
Liechtenstein,LIE,2020-05-14,0
Liechtenstein,LIE,2020-05-15,0
Liechtenstein,LIE,2020-05-16,0
Liechtenstein,LIE,2020-05-17,0
Liechtenstein,LIE,2020-05-18,0
Liechtenstein,LIE,2020-05-19,0
Liechtenstein,LIE,2020-05-20,0
Liechtenstein,LIE,2020-05-21,0
Liechtenstein,LIE,2020-05-22,0
Liechtenstein,LIE,2020-05-23,0
Liechtenstein,LIE,2020-05-24,0
Liechtenstein,LIE,2020-05-25,0
Liechtenstein,LIE,2020-05-26,0
Liechtenstein,LIE,2020-05-27,0
Liechtenstein,LIE,2020-05-28,0
Liechtenstein,LIE,2020-05-29,0
Liechtenstein,LIE,2020-05-30,0
Liechtenstein,LIE,2020-05-31,0
Liechtenstein,LIE,2020-06-01,0
Liechtenstein,LIE,2020-06-02,0
Liechtenstein,LIE,2020-06-03,0
Liechtenstein,LIE,2020-06-04,0
Liechtenstein,LIE,2020-06-05,0
Liechtenstein,LIE,2020-06-06,0
Liechtenstein,LIE,2020-06-07,0
Liechtenstein,LIE,2020-06-08,0
Liechtenstein,LIE,2020-06-09,0
Liechtenstein,LIE,2020-06-10,0
Liechtenstein,LIE,2020-06-11,0
Liechtenstein,LIE,2020-06-12,0
Liechtenstein,LIE,2020-06-13,0
Liechtenstein,LIE,2020-06-14,0
Liechtenstein,LIE,2020-06-15,0
Liechtenstein,LIE,2020-06-16,0
Liechtenstein,LIE,2020-06-17,0
Liechtenstein,LIE,2020-06-18,0
Liechtenstein,LIE,2020-06-19,0
Liechtenstein,LIE,2020-06-20,0
Liechtenstein,LIE,2020-06-21,0
Liechtenstein,LIE,2020-06-22,0
Liechtenstein,LIE,2020-06-23,0
Liechtenstein,LIE,2020-06-24,0
Liechtenstein,LIE,2020-06-25,0
Liechtenstein,LIE,2020-06-26,0
Liechtenstein,LIE,2020-06-27,0
Liechtenstein,LIE,2020-06-28,0
Liechtenstein,LIE,2020-06-29,0
Liechtenstein,LIE,2020-06-30,0
Liechtenstein,LIE,2020-07-01,0
Liechtenstein,LIE,2020-07-02,0
Liechtenstein,LIE,2020-07-03,0
Liechtenstein,LIE,2020-07-04,0
Liechtenstein,LIE,2020-07-05,0
Liechtenstein,LIE,2020-07-06,0
Liechtenstein,LIE,2020-07-07,0
Liechtenstein,LIE,2020-07-08,0
Liechtenstein,LIE,2020-07-09,0
Liechtenstein,LIE,2020-07-10,0
Liechtenstein,LIE,2020-07-11,0
Liechtenstein,LIE,2020-07-12,0
Liechtenstein,LIE,2020-07-13,0
Liechtenstein,LIE,2020-07-14,0
Liechtenstein,LIE,2020-07-15,0
Liechtenstein,LIE,2020-07-16,0
Liechtenstein,LIE,2020-07-17,0
Liechtenstein,LIE,2020-07-18,0
Liechtenstein,LIE,2020-07-19,0
Liechtenstein,LIE,2020-07-20,0
Liechtenstein,LIE,2020-07-21,0
Liechtenstein,LIE,2020-07-22,0
Liechtenstein,LIE,2020-07-23,0
Liechtenstein,LIE,2020-07-24,0
Liechtenstein,LIE,2020-07-25,0
Liechtenstein,LIE,2020-07-26,0
Liechtenstein,LIE,2020-07-27,0
Liechtenstein,LIE,2020-07-28,0
Liechtenstein,LIE,2020-07-29,0
Liechtenstein,LIE,2020-07-30,0
Liechtenstein,LIE,2020-07-31,0
Liechtenstein,LIE,2020-08-01,0
Liechtenstein,LIE,2020-08-02,0
Liechtenstein,LIE,2020-08-03,0
Liechtenstein,LIE,2020-08-04,0
Liechtenstein,LIE,2020-08-05,0
Liechtenstein,LIE,2020-08-06,0
Liechtenstein,LIE,2020-08-07,0
Liechtenstein,LIE,2020-08-08,0
Liechtenstein,LIE,2020-08-09,0
Liechtenstein,LIE,2020-08-10,0
Liechtenstein,LIE,2020-08-11,0
Liechtenstein,LIE,2020-08-12,0
Liechtenstein,LIE,2020-08-13,0
Liechtenstein,LIE,2020-08-14,0
Liechtenstein,LIE,2020-08-15,0
Liechtenstein,LIE,2020-08-16,0
Liechtenstein,LIE,2020-08-17,1
Liechtenstein,LIE,2020-08-18,1
Liechtenstein,LIE,2020-08-19,1
Liechtenstein,LIE,2020-08-20,1
Liechtenstein,LIE,2020-08-21,1
Liechtenstein,LIE,2020-08-22,1
Liechtenstein,LIE,2020-08-23,1
Liechtenstein,LIE,2020-08-24,1
Liechtenstein,LIE,2020-08-25,1
Liechtenstein,LIE,2020-08-26,1
Liechtenstein,LIE,2020-08-27,1
Liechtenstein,LIE,2020-08-28,1
Liechtenstein,LIE,2020-08-29,0
Liechtenstein,LIE,2020-08-30,0
Liechtenstein,LIE,2020-08-31,0
Liechtenstein,LIE,2020-09-01,0
Liechtenstein,LIE,2020-09-02,0
Liechtenstein,LIE,2020-09-03,0
Liechtenstein,LIE,2020-09-04,0
Liechtenstein,LIE,2020-09-05,0
Liechtenstein,LIE,2020-09-06,0
Liechtenstein,LIE,2020-09-07,0
Liechtenstein,LIE,2020-09-08,0
Liechtenstein,LIE,2020-09-09,0
Liechtenstein,LIE,2020-09-10,0
Liechtenstein,LIE,2020-09-11,0
Liechtenstein,LIE,2020-09-12,0
Liechtenstein,LIE,2020-09-13,1
Liechtenstein,LIE,2020-09-14,1
Liechtenstein,LIE,2020-09-15,1
Liechtenstein,LIE,2020-09-16,1
Liechtenstein,LIE,2020-09-17,0
Liechtenstein,LIE,2020-09-18,0
Liechtenstein,LIE,2020-09-19,0
Liechtenstein,LIE,2020-09-20,1
Liechtenstein,LIE,2020-09-21,2
Liechtenstein,LIE,2020-09-22,2
Liechtenstein,LIE,2020-09-23,2
Liechtenstein,LIE,2020-09-24,2
Liechtenstein,LIE,2020-09-25,2
Liechtenstein,LIE,2020-09-26,1
Liechtenstein,LIE,2020-09-27,1
Liechtenstein,LIE,2020-09-28,0
Liechtenstein,LIE,2020-09-29,0
Liechtenstein,LIE,2020-09-30,0
Liechtenstein,LIE,2020-10-01,0
Liechtenstein,LIE,2020-10-02,0
Liechtenstein,LIE,2020-10-03,0
Liechtenstein,LIE,2020-10-04,0
Liechtenstein,LIE,2020-10-05,0
Liechtenstein,LIE,2020-10-06,0
Liechtenstein,LIE,2020-10-07,0
Liechtenstein,LIE,2020-10-08,0
Liechtenstein,LIE,2020-10-09,1
Liechtenstein,LIE,2020-10-10,3
Liechtenstein,LIE,2020-10-11,3
Liechtenstein,LIE,2020-10-12,4
Liechtenstein,LIE,2020-10-13,2
Liechtenstein,LIE,2020-10-14,3
Liechtenstein,LIE,2020-10-15,4
Liechtenstein,LIE,2020-10-18,6
Liechtenstein,LIE,2020-10-19,6
Liechtenstein,LIE,2020-10-20,5
Liechtenstein,LIE,2020-10-21,5
Liechtenstein,LIE,2020-10-22,8
Liechtenstein,LIE,2020-10-26,11
Liechtenstein,LIE,2020-10-27,12
Liechtenstein,LIE,2020-10-28,14
Liechtenstein,LIE,2020-10-29,15
Liechtenstein,LIE,2020-11-01,16
Liechtenstein,LIE,2020-11-02,12
Liechtenstein,LIE,2020-11-03,13
Liechtenstein,LIE,2020-11-04,14
Liechtenstein,LIE,2020-11-05,15
Liechtenstein,LIE,2020-11-08,17
Liechtenstein,LIE,2020-11-09,14
Liechtenstein,LIE,2020-11-10,14
Liechtenstein,LIE,2020-11-11,15
Liechtenstein,LIE,2020-11-12,12
Liechtenstein,LIE,2020-11-15,12
Liechtenstein,LIE,2020-11-16,8
Liechtenstein,LIE,2020-11-17,7
Liechtenstein,LIE,2020-11-18,11
Liechtenstein,LIE,2020-11-19,11
Liechtenstein,LIE,2020-11-22,13
Liechtenstein,LIE,2020-11-23,13
Liechtenstein,LIE,2020-11-24,12
Liechtenstein,LIE,2020-12-06,21
Liechtenstein,LIE,2020-12-08,20
Liechtenstein,LIE,2020-12-09,20
Liechtenstein,LIE,2020-12-10,21
Liechtenstein,LIE,2020-12-13,16
Liechtenstein,LIE,2020-12-14,17
Liechtenstein,LIE,2020-12-15,16
Liechtenstein,LIE,2020-12-17,16
Liechtenstein,LIE,2021-01-03,13
Liechtenstein,LIE,2021-01-04,16
Liechtenstein,LIE,2021-01-06,18
Liechtenstein,LIE,2021-01-07,14
Liechtenstein,LIE,2021-01-10,14
Liechtenstein,LIE,2021-01-11,13
Liechtenstein,LIE,2021-01-12,13
Liechtenstein,LIE,2021-01-13,13
Liechtenstein,LIE,2021-01-14,9
Liechtenstein,LIE,2021-01-17,6
Liechtenstein,LIE,2021-01-18,7
Liechtenstein,LIE,2021-01-19,6
Liechtenstein,LIE,2021-01-20,6
Liechtenstein,LIE,2021-01-21,6
Liechtenstein,LIE,2021-01-24,6
Liechtenstein,LIE,2021-01-25,6
Liechtenstein,LIE,2021-01-26,5
Liechtenstein,LIE,2021-01-27,4
Liechtenstein,LIE,2021-01-28,4
Liechtenstein,LIE,2021-01-31,5
Liechtenstein,LIE,2021-02-02,3
Liechtenstein,LIE,2021-02-03,8
Liechtenstein,LIE,2021-02-04,4
Liechtenstein,LIE,2021-02-07,3
Liechtenstein,LIE,2021-02-08,6
Liechtenstein,LIE,2021-02-09,7
Liechtenstein,LIE,2021-02-10,2
Liechtenstein,LIE,2021-02-11,2
Liechtenstein,LIE,2021-02-14,2
Liechtenstein,LIE,2021-02-16,4
Liechtenstein,LIE,2021-02-17,2
Liechtenstein,LIE,2021-02-18,3
Liechtenstein,LIE,2021-02-21,4
Liechtenstein,LIE,2021-02-22,4
Liechtenstein,LIE,2021-02-23,3
Liechtenstein,LIE,2021-02-24,5
Liechtenstein,LIE,2021-02-25,3
Liechtenstein,LIE,2021-02-28,4
Liechtenstein,LIE,2021-03-01,1
Liechtenstein,LIE,2021-03-02,1
Liechtenstein,LIE,2021-03-03,2
Liechtenstein,LIE,2021-03-04,1
Liechtenstein,LIE,2021-03-07,2
Liechtenstein,LIE,2021-03-08,2
Liechtenstein,LIE,2021-03-09,1
Liechtenstein,LIE,2021-03-10,0
Liechtenstein,LIE,2021-03-11,0
Liechtenstein,LIE,2021-03-14,2
Liechtenstein,LIE,2021-03-15,1
Liechtenstein,LIE,2021-03-16,0
Liechtenstein,LIE,2021-03-17,0
Liechtenstein,LIE,2021-03-21,0
Liechtenstein,LIE,2021-03-22,2
Liechtenstein,LIE,2021-03-23,2
Liechtenstein,LIE,2021-03-24,1
Liechtenstein,LIE,2021-03-25,1
Liechtenstein,LIE,2021-03-28,2
Liechtenstein,LIE,2021-03-29,1
Liechtenstein,LIE,2021-03-30,1
Liechtenstein,LIE,2021-03-31,1
Liechtenstein,LIE,2021-04-05,4
Liechtenstein,LIE,2021-04-06,4
Liechtenstein,LIE,2021-04-07,4
Liechtenstein,LIE,2021-04-08,4
Liechtenstein,LIE,2021-04-11,5
Liechtenstein,LIE,2021-04-12,5
Liechtenstein,LIE,2021-04-13,5
Liechtenstein,LIE,2021-04-14,5
Liechtenstein,LIE,2021-04-15,3
Liechtenstein,LIE,2021-04-18,6
Liechtenstein,LIE,2021-04-19,7
Liechtenstein,LIE,2021-04-20,7
Liechtenstein,LIE,2021-04-21,7
Liechtenstein,LIE,2021-04-22,7
Liechtenstein,LIE,2021-04-25,8
Liechtenstein,LIE,2021-04-26,6
Liechtenstein,LIE,2021-04-27,6
Liechtenstein,LIE,2021-04-28,6
Liechtenstein,LIE,2021-04-29,6
Liechtenstein,LIE,2021-05-02,7
Liechtenstein,LIE,2021-05-03,7
Liechtenstein,LIE,2021-05-04,7
Liechtenstein,LIE,2021-05-05,7
Liechtenstein,LIE,2021-05-06,5
Liechtenstein,LIE,2021-05-09,4
Liechtenstein,LIE,2021-05-10,3
Liechtenstein,LIE,2021-05-11,4
Liechtenstein,LIE,2021-05-13,3
Liechtenstein,LIE,2021-05-16,4
Liechtenstein,LIE,2021-05-17,3
Liechtenstein,LIE,2021-05-18,3
Liechtenstein,LIE,2021-05-19,4
Liechtenstein,LIE,2021-05-20,4
Liechtenstein,LIE,2021-05-24,4
Liechtenstein,LIE,2021-05-25,4
Liechtenstein,LIE,2021-05-26,3
Liechtenstein,LIE,2021-05-27,3
Liechtenstein,LIE,2021-05-30,3
Liechtenstein,LIE,2021-05-31,3
Liechtenstein,LIE,2021-06-01,3
Liechtenstein,LIE,2021-06-06,3
Liechtenstein,LIE,2021-06-07,3
Liechtenstein,LIE,2021-06-08,4
Liechtenstein,LIE,2021-06-09,4
Liechtenstein,LIE,2021-06-10,3
Liechtenstein,LIE,2021-06-13,2
Liechtenstein,LIE,2021-06-14,2
Liechtenstein,LIE,2021-06-15,3
Liechtenstein,LIE,2021-06-16,3
Liechtenstein,LIE,2021-06-17,2
Liechtenstein,LIE,2021-06-20,2
Liechtenstein,LIE,2021-06-21,2
Liechtenstein,LIE,2021-06-22,3
Liechtenstein,LIE,2021-06-23,3
Liechtenstein,LIE,2021-06-24,3
Liechtenstein,LIE,2021-06-27,4
Liechtenstein,LIE,2021-06-28,4
Liechtenstein,LIE,2021-06-29,4
Liechtenstein,LIE,2021-06-30,4
Liechtenstein,LIE,2021-07-01,4
Liechtenstein,LIE,2021-07-04,4
Liechtenstein,LIE,2021-07-05,4
Liechtenstein,LIE,2021-07-06,4
Liechtenstein,LIE,2021-07-07,4
Liechtenstein,LIE,2021-07-08,4
Liechtenstein,LIE,2021-07-11,4
Liechtenstein,LIE,2021-07-12,4
Liechtenstein,LIE,2021-07-13,4
Liechtenstein,LIE,2021-07-14,4
Liechtenstein,LIE,2021-07-15,2
Liechtenstein,LIE,2021-07-18,2
Liechtenstein,LIE,2021-07-19,2
Liechtenstein,LIE,2021-07-20,2
Liechtenstein,LIE,2021-07-21,2
Liechtenstein,LIE,2021-07-22,2
Liechtenstein,LIE,2021-07-25,2
Liechtenstein,LIE,2021-07-26,2
Liechtenstein,LIE,2021-07-27,2
Liechtenstein,LIE,2021-07-28,2
Liechtenstein,LIE,2021-07-29,1
Liechtenstein,LIE,2021-08-01,1
Liechtenstein,LIE,2021-08-02,1
Liechtenstein,LIE,2021-08-03,1
Liechtenstein,LIE,2021-08-04,1
Liechtenstein,LIE,2021-08-05,1
Liechtenstein,LIE,2021-08-08,1
Liechtenstein,LIE,2021-08-09,1
Liechtenstein,LIE,2021-08-10,2
Liechtenstein,LIE,2021-08-11,1
Liechtenstein,LIE,2021-08-12,1
Liechtenstein,LIE,2021-08-15,1
Liechtenstein,LIE,2021-08-16,1
Liechtenstein,LIE,2021-08-17,2
Liechtenstein,LIE,2021-08-18,3
Liechtenstein,LIE,2021-08-19,3
Liechtenstein,LIE,2021-08-22,4
Liechtenstein,LIE,2021-08-23,4
Liechtenstein,LIE,2021-08-24,4
Liechtenstein,LIE,2021-08-25,4
Liechtenstein,LIE,2021-08-26,3
Liechtenstein,LIE,2021-08-29,3
Liechtenstein,LIE,2021-08-30,3
Liechtenstein,LIE,2021-08-31,2
Liechtenstein,LIE,2021-09-01,2
Liechtenstein,LIE,2021-09-02,2
Liechtenstein,LIE,2021-09-05,2
Liechtenstein,LIE,2021-09-06,1
Liechtenstein,LIE,2021-09-08,1
Liechtenstein,LIE,2021-09-09,1
Liechtenstein,LIE,2021-09-12,1
Liechtenstein,LIE,2021-09-13,1
Liechtenstein,LIE,2021-09-14,1
Liechtenstein,LIE,2021-09-15,2
Liechtenstein,LIE,2021-09-16,1
Liechtenstein,LIE,2021-09-19,2
Liechtenstein,LIE,2021-09-20,2
Liechtenstein,LIE,2021-09-21,1
Liechtenstein,LIE,2021-09-22,1
Liechtenstein,LIE,2021-09-23,1
Liechtenstein,LIE,2021-09-26,2
Liechtenstein,LIE,2021-09-27,2
Liechtenstein,LIE,2021-09-28,2
Liechtenstein,LIE,2021-09-29,2
Liechtenstein,LIE,2021-09-30,2
Liechtenstein,LIE,2021-10-03,2
Liechtenstein,LIE,2021-10-04,2
Liechtenstein,LIE,2021-10-05,3
Liechtenstein,LIE,2021-10-06,2
Liechtenstein,LIE,2021-10-07,1
Liechtenstein,LIE,2021-10-10,1
Liechtenstein,LIE,2021-10-11,0
Liechtenstein,LIE,2021-10-12,1
Liechtenstein,LIE,2021-10-13,1
